Annotator-C,engiku0713,UEDIN.1281,8,TGT,eng,iku,50,Hansard_20180319_part17,False,1618166751.594,1618166757.925
Annotator-C,engiku0713,UEDIN.1281,9,TGT,eng,iku,93,Hansard_20180319_part17,False,1618166757.936,1618166762.285
Annotator-C,engiku0713,UEDIN.1281,10,TGT,eng,iku,95,Hansard_20180319_part17,False,1618166762.295,1618166768.823
Annotator-C,engiku0713,UEDIN.1281,11,TGT,eng,iku,94,Hansard_20180319_part17,False,1618166768.834,1618166779.261
Annotator-C,engiku0713,UEDIN.1281,12,TGT,eng,iku,94,Hansard_20180319_part17,False,1618166779.271,1618166796.153
Annotator-C,engiku0713,UEDIN.1281,13,TGT,eng,iku,95,Hansard_20180319_part17,False,1618166796.164,1618166806.83
Annotator-C,engiku0713,UEDIN.1281,14,TGT,eng,iku,95,Hansard_20180319_part17,False,1618166806.84,1618166811.712
Annotator-C,engiku0713,UEDIN.1281,15,TGT,eng,iku,94,Hansard_20180319_part17,False,1618166811.723,1618166821.069
Annotator-C,engiku0713,UEDIN.1281,16,TGT,eng,iku,94,Hansard_20180319_part17,False,1618166821.079,1618166851.962
Annotator-C,engiku0713,UEDIN.1281,17,TGT,eng,iku,91,Hansard_20180319_part17,True,1618166851.969,1618166855.304
Annotator-C,engiku0713,Human-A.0,0,TGT,eng,iku,49,Hansard_20180319_part61,False,1618166857.147,1618166865.73
Annotator-C,engiku0713,Human-A.0,1,TGT,eng,iku,94,Hansard_20180319_part61,False,1618166865.743,1618166870.198
Annotator-C,engiku0713,Human-A.0,2,TGT,eng,iku,94,Hansard_20180319_part61,False,1618166870.209,1618166875.879
Annotator-C,engiku0713,Human-A.0,3,TGT,eng,iku,90,Hansard_20180319_part61,False,1618166875.891,1618166934.258
Annotator-C,engiku0713,Human-A.0,4,TGT,eng,iku,16,Hansard_20180319_part61,False,1618166934.269,1618166941.71
Annotator-C,engiku0713,Human-A.0,5,TGT,eng,iku,6,Hansard_20180319_part61,False,1618166941.722,1618166959.918
Annotator-C,engiku0713,Human-A.0,6,TGT,eng,iku,24,Hansard_20180319_part61,False,1618166959.928,1618166968.926
Annotator-C,engiku0713,Human-A.0,7,TGT,eng,iku,94,Hansard_20180319_part61,False,1618166968.937,1618166978.801
Annotator-C,engiku0713,Human-A.0,8,TGT,eng,iku,91,Hansard_20180319_part61,False,1618166978.812,1618166982.741
Annotator-C,engiku0713,Human-A.0,9,TGT,eng,iku,94,Hansard_20180319_part61,False,1618166982.752,1618166988.69
Annotator-C,engiku0713,Human-A.0,10,TGT,eng,iku,94,Hansard_20180319_part61,False,1618166988.701,1618166997.815
Annotator-C,engiku0713,Human-A.0,11,TGT,eng,iku,94,Hansard_20180319_part61,False,1618166997.826,1618167006.129
Annotator-C,engiku0713,Human-A.0,12,TGT,eng,iku,78,Hansard_20180319_part61,False,1618167006.14,1618167025.562
Annotator-C,engiku0713,Human-A.0,13,TGT,eng,iku,93,Hansard_20180319_part61,False,1618167025.573,1618167037.788
Annotator-C,engiku0713,Human-A.0,14,TGT,eng,iku,95,Hansard_20180319_part61,False,1618167037.799,1618167045.979
Annotator-C,engiku0713,Human-A.0,15,TGT,eng,iku,83,Hansard_20180319_part61,True,1618167045.986,1618167049.226
Annotator-C,engiku0713,Human-A.0,0,TGT,eng,iku,91,Hansard_20180319_part33,False,1618167050.636,1618167062.028
Annotator-C,engiku0713,Human-A.0,1,TGT,eng,iku,94,Hansard_20180319_part33,False,1618167062.042,1618167070.955
Annotator-C,engiku0713,Human-A.0,2,TGT,eng,iku,95,Hansard_20180319_part33,False,1618167070.967,1618167075.267
Annotator-C,engiku0713,Human-A.0,3,TGT,eng,iku,96,Hansard_20180319_part33,False,1618167075.278,1618167079.9
Annotator-C,engiku0713,Human-A.0,4,TGT,eng,iku,94,Hansard_20180319_part33,False,1618167079.911,1618167083.414
Annotator-C,engiku0713,Human-A.0,5,TGT,eng,iku,93,Hansard_20180319_part33,False,1618167083.425,1618167093.663
Annotator-C,engiku0713,Human-A.0,6,TGT,eng,iku,92,Hansard_20180319_part33,False,1618167093.674,1618167101.927
Annotator-C,engiku0713,Human-A.0,7,TGT,eng,iku,94,Hansard_20180319_part33,False,1618167101.938,1618167106.279
Annotator-C,engiku0713,Human-A.0,8,TGT,eng,iku,91,Hansard_20180319_part33,False,1618167106.29,1618167116.174
Annotator-C,engiku0713,Human-A.0,9,TGT,eng,iku,90,Hansard_20180319_part33,False,1618167116.185,1618167138.64
Annotator-C,engiku0713,Human-A.0,10,TGT,eng,iku,90,Hansard_20180319_part33,True,1618167138.647,1618167142.645
Annotator-C,engiku0713,UQAM_TanLe.521,0,TGT,eng,iku,94,Hansard_20180319_part70,False,1618167143.982,1618167156.363
Annotator-C,engiku0713,UQAM_TanLe.521,1,TGT,eng,iku,94,Hansard_20180319_part70,False,1618167156.377,1618167197.745
Annotator-C,engiku0713,UQAM_TanLe.521,2,TGT,eng,iku,94,Hansard_20180319_part70,False,1618167197.757,1618167203.288
Annotator-C,engiku0713,UQAM_TanLe.521,3,TGT,eng,iku,93,Hansard_20180319_part70,False,1618167203.299,1618167209.32
Annotator-C,engiku0713,UQAM_TanLe.521,4,TGT,eng,iku,96,Hansard_20180319_part70,False,1618167209.33,1618167213.419
Annotator-C,engiku0713,UQAM_TanLe.521,5,TGT,eng,iku,50,Hansard_20180319_part70,False,1618167213.43,1618167224.337
Annotator-C,engiku0713,UQAM_TanLe.521,6,TGT,eng,iku,93,Hansard_20180319_part70,False,1618167224.348,1618167229.482
Annotator-C,engiku0713,UQAM_TanLe.521,7,TGT,eng,iku,93,Hansard_20180319_part70,False,1618167229.492,1618167237.209
Annotator-C,engiku0713,UQAM_TanLe.521,8,TGT,eng,iku,94,Hansard_20180319_part70,False,1618167237.221,1618167244.414
Annotator-C,engiku0713,UQAM_TanLe.521,9,TGT,eng,iku,94,Hansard_20180319_part70,False,1618167244.424,1618167251.551
Annotator-C,engiku0713,UQAM_TanLe.521,10,TGT,eng,iku,91,Hansard_20180319_part70,True,1618167251.557,1618167255.009
Annotator-C,engiku0713,OPPO.722,0,TGT,eng,iku,94,Hansard_20180319_part23,False,1618167256.622,1618167262.557
Annotator-C,engiku0713,OPPO.722,1,TGT,eng,iku,95,Hansard_20180319_part23,False,1618167262.569,1618167270.81
Annotator-C,engiku0713,OPPO.722,2,TGT,eng,iku,24,Hansard_20180319_part23,False,1618167270.822,1618167279.053
Annotator-C,engiku0713,OPPO.722,3,TGT,eng,iku,94,Hansard_20180319_part23,False,1618167279.064,1618167284.165
Annotator-C,engiku0713,OPPO.722,4,TGT,eng,iku,94,Hansard_20180319_part23,False,1618167284.176,1618167291.888
Annotator-C,engiku0713,OPPO.722,5,TGT,eng,iku,89,Hansard_20180319_part23,False,1618167291.899,1618167301.513
Annotator-C,engiku0713,OPPO.722,6,TGT,eng,iku,93,Hansard_20180319_part23,False,1618167301.524,1618167307.078
Annotator-C,engiku0713,OPPO.722,7,TGT,eng,iku,92,Hansard_20180319_part23,False,1618167307.089,1618167313.078
Annotator-C,engiku0713,OPPO.722,8,TGT,eng,iku,94,Hansard_20180319_part23,False,1618167313.089,1618167330.167
Annotator-C,engiku0713,OPPO.722,9,TGT,eng,iku,50,Hansard_20180319_part23,False,1618167330.178,1618167339.586
Annotator-C,engiku0713,OPPO.722,10,TGT,eng,iku,93,Hansard_20180319_part23,False,1618167339.596,1618167346.985
Annotator-C,engiku0713,OPPO.722,11,TGT,eng,iku,16,Hansard_20180319_part23,False,1618167346.995,1618167364.547
Annotator-C,engiku0701,CUNI-Transfer.1009,0,TGT,eng,iku,86,Hansard_20180319_part82,False,1616863027.666,1616863044.125
Annotator-D,engiku0714,Human-A.0,1,TGT,eng,iku,97,Hansard_20180319_part69,False,1617103513.899,1617103574.804
Annotator-D,engiku0714,Human-A.0,2,TGT,eng,iku,95,Hansard_20180319_part69,False,1617103574.811,1617103646.499
Annotator-D,engiku0714,Human-A.0,3,TGT,eng,iku,0,Hansard_20180319_part69,False,1617103646.505,1617103664.043
Annotator-D,engiku0714,Human-A.0,4,TGT,eng,iku,95,Hansard_20180319_part69,False,1617103664.048,1617103704.786
Annotator-D,engiku0714,Human-A.0,5,TGT,eng,iku,95,Hansard_20180319_part69,False,1617103704.791,1617103752.545
Annotator-D,engiku0714,Human-A.0,6,TGT,eng,iku,100,Hansard_20180319_part69,False,1617103752.554,1617103758.321
Annotator-D,engiku0714,Human-A.0,7,TGT,eng,iku,97,Hansard_20180319_part69,False,1617103758.327,1617103796.001
Annotator-D,engiku0714,Human-A.0,8,TGT,eng,iku,97,Hansard_20180319_part69,False,1617103796.007,1617103904.944
Annotator-D,engiku0714,Human-A.0,9,TGT,eng,iku,95,Hansard_20180319_part69,False,1617103904.951,1617103994.856
Annotator-D,engiku0714,Human-A.0,10,TGT,eng,iku,97,Hansard_20180319_part69,False,1617103994.861,1617104036.463
Annotator-D,engiku0714,Human-A.0,11,TGT,eng,iku,91,Hansard_20180319_part69,True,1617104055.545,1617104069.751
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,0,TGT,eng,iku,97,Hansard_20180319_part17,False,1617104070.521,1617104089.751
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,1,TGT,eng,iku,98,Hansard_20180319_part17,False,1617104089.76,1617104111.438
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,2,TGT,eng,iku,49,Hansard_20180319_part17,False,1617104111.444,1617104131.182
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,3,TGT,eng,iku,98,Hansard_20180319_part17,False,1617104131.188,1617104139.902
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,4,TGT,eng,iku,97,Hansard_20180319_part17,False,1617104139.908,1617104166.718
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,5,TGT,eng,iku,95,Hansard_20180319_part17,False,1617104166.724,1617104261.748
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,6,TGT,eng,iku,96,Hansard_20180319_part17,False,1617104261.754,1617104277.404
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,7,TGT,eng,iku,82,Hansard_20180319_part17,False,1617104293.735,1617104388.915
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,8,TGT,eng,iku,93,Hansard_20180319_part17,False,1617104388.923,1617104517.186
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,9,TGT,eng,iku,98,Hansard_20180319_part17,False,1617104517.191,1617104589.657
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,10,TGT,eng,iku,96,Hansard_20180319_part17,False,1617104589.663,1617104623.441
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,11,TGT,eng,iku,97,Hansard_20180319_part17,False,1617104623.446,1617104655.705
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,12,TGT,eng,iku,100,Hansard_20180319_part17,False,1617104655.711,1617104677.017
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,13,TGT,eng,iku,51,Hansard_20180319_part17,False,1617104677.023,1617104756.472
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,14,TGT,eng,iku,95,Hansard_20180319_part17,False,1617104756.478,1617104838.439
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,15,TGT,eng,iku,98,Hansard_20180319_part17,False,1617104838.445,1617104866.551
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,16,TGT,eng,iku,96,Hansard_20180319_part17,False,1617104866.556,1617104937.966
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,17,TGT,eng,iku,89,Hansard_20180319_part17,True,1617104957.76,1617104972.27
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,0,TGT,eng,iku,100,Hansard_20180319_part41,False,1617104973.1,1617104990.422
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,1,TGT,eng,iku,99,Hansard_20180319_part41,False,1617104990.43,1617104996.021
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,2,TGT,eng,iku,98,Hansard_20180319_part41,False,1617104996.028,1617105009.893
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,3,TGT,eng,iku,98,Hansard_20180319_part41,False,1617105009.9,1617105051.029
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,4,TGT,eng,iku,100,Hansard_20180319_part41,False,1617105051.035,1617105081.468
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,5,TGT,eng,iku,100,Hansard_20180319_part41,False,1617105081.474,1617105089.844
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,6,TGT,eng,iku,49,Hansard_20180319_part41,False,1617105089.851,1617105102.588
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,7,TGT,eng,iku,100,Hansard_20180319_part41,False,1617105366.789,1617105395.818
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,8,TGT,eng,iku,50,Hansard_20180319_part41,False,1617105395.827,1617105427.68
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,9,TGT,eng,iku,95,Hansard_20180319_part41,False,1617105427.688,1617105499.248
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,10,TGT,eng,iku,96,Hansard_20180319_part41,False,1617105499.254,1617105534.376
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,11,TGT,eng,iku,93,Hansard_20180319_part41,False,1617105534.382,1617105569.175
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,12,TGT,eng,iku,84,Hansard_20180319_part41,False,1617105569.181,1617105610.238
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,13,TGT,eng,iku,89,Hansard_20180319_part41,False,1617105610.244,1617105696.11
Annotator-D,engiku0714,MultiLingual_Engine_Ubiqus.525,14,TGT,eng,iku,92,Hansard_20180319_part41,True,1617105717.568,1617105733.894
Annotator-D,engiku0714,Facebook_AI.1465,0,TGT,eng,iku,95,Hansard_20180319_part69,False,1617105734.814,1617105781.238
Annotator-D,engiku0714,Facebook_AI.1465,1,TGT,eng,iku,97,Hansard_20180319_part69,False,1617105781.248,1617105855.588
Annotator-D,engiku0714,Facebook_AI.1465,2,TGT,eng,iku,75,Hansard_20180319_part69,False,1617105855.594,1617105904.292
Annotator-D,engiku0714,Facebook_AI.1465,3,TGT,eng,iku,100,Hansard_20180319_part69,False,1617105904.298,1617105915.124
Annotator-D,engiku0714,Facebook_AI.1465,4,TGT,eng,iku,97,Hansard_20180319_part69,False,1617105915.13,1617105936.131
Annotator-D,engiku0714,Facebook_AI.1465,5,TGT,eng,iku,91,Hansard_20180319_part69,False,1617105936.138,1617105974.795
Annotator-D,engiku0714,Facebook_AI.1465,6,TGT,eng,iku,100,Hansard_20180319_part69,False,1617105974.801,1617105978.507
Annotator-D,engiku0714,Facebook_AI.1465,7,TGT,eng,iku,50,Hansard_20180319_part69,False,1617105978.513,1617105988.747
Annotator-D,engiku0714,Facebook_AI.1465,8,TGT,eng,iku,97,Hansard_20180319_part69,False,1617105988.755,1617106040.466
Annotator-D,engiku0714,Facebook_AI.1465,9,TGT,eng,iku,97,Hansard_20180319_part69,False,1617106040.472,1617106111.074
Annotator-D,engiku0714,Facebook_AI.1465,10,TGT,eng,iku,98,Hansard_20180319_part69,False,1617106111.08,1617106192.881
Annotator-D,engiku0714,Facebook_AI.1465,11,TGT,eng,iku,93,Hansard_20180319_part69,True,1617106215.147,1617106222.889
